Bank1,-15584859.11,42,09/10/2015 00:00
Bank1,-20904413.48,42,11/04/2016 00:00
Bank1,-19501809.43,42,10/10/2016 00:00
Bank1,-25165009.82,42,09/10/2017 00:00
Bank1,-11503560.08,42,09/10/2018 00:00
Bank1,-12788004.82,42,09/10/2019 00:00
Bank1,-18013960.61,42,09/10/2020 00:00
Bank1,-27871775.98,42,09/10/2025 00:00
Bank1,-26379638.46,42,09/10/2030 00:00
Bank1,-23556152.33,42,09/10/2035 00:00
Bank1,-15584859.11,43,09/10/2015 00:00
Bank1,-12724424.13,43,11/04/2016 00:00
Bank1,-20094399.44,43,10/10/2016 00:00
Bank1,-22332943.26,43,09/10/2017 00:00
Bank1,-11160653.56,43,09/10/2018 00:00
Bank1,15870504.98,43,09/10/2019 00:00
Bank1,17464265.31,43,09/10/2020 00:00
Bank1,32061795.2,43,09/10/2025 00:00
Bank1,27425852.32,43,09/10/2030 00:00
Bank1,27192253.53,43,09/10/2035 00:00
Bank1,-15584859.11,44,09/10/2015 00:00
Bank1,-15464431.28,44,11/04/2016 00:00
Bank1,-22623649.28,44,10/10/2016 00:00
Bank1,-21534716.81,44,09/10/2017 00:00
Bank1,-21508879.7,44,09/10/2018 00:00
Bank1,-16789931.19,44,09/10/2019 00:00
Bank1,-22337815.38,44,09/10/2020 00:00
Bank1,-49277579.17,44,09/10/2025 00:00
Bank1,-55270243.93,44,09/10/2030 00:00
Bank1,-56759569.73,44,09/10/2035 00:00
Bank1,-15584859.11,45,09/10/2015 00:00
Bank1,-10093903.77,45,11/04/2016 00:00
Bank1,-12692042.42,45,10/10/2016 00:00
Bank1,-10918481.65,45,09/10/2017 00:00
Bank1,-12594080.19,45,09/10/2018 00:00
Bank1,-7720640.719,45,09/10/2019 00:00
Bank1,-9996737.514,45,09/10/2020 00:00
Bank1,-33995521.92,45,09/10/2025 00:00
Bank1,-20353830.87,45,09/10/2030 00:00
Bank1,-17192101.92,45,09/10/2035 00:00
Bank1,-15584859.11,46,09/10/2015 00:00
Bank1,-15303324.51,46,11/04/2016 00:00
Bank1,-25665529.19,46,10/10/2016 00:00
Bank1,-36692199.35,46,09/10/2017 00:00
Bank1,-27742804.42,46,09/10/2018 00:00
Bank1,-32709829.68,46,09/10/2019 00:00
Bank1,-33766962.21,46,09/10/2020 00:00
Bank1,-32239612.71,46,09/10/2025 00:00
Bank1,-25757754.53,46,09/10/2030 00:00
Bank1,-51570070.03,46,09/10/2035 00:00
Bank1,-15584859.11,47,09/10/2015 00:00
Bank1,-14010662,47,11/04/2016 00:00
Bank1,-10203554.35,47,10/10/2016 00:00
Bank1,8385765.236,47,09/10/2017 00:00
Bank1,25408113.37,47,09/10/2018 00:00
Bank1,18253546.6,47,09/10/2019 00:00
Bank1,4973797.973,47,09/10/2020 00:00
Bank1,-3899527.694,47,09/10/2025 00:00
Bank1,-5077022.319,47,09/10/2030 00:00
Bank1,-5703256.007,47,09/10/2035 00:00
Bank1,-15584859.11,48,09/10/2015 00:00
Bank1,-11550685.18,48,11/04/2016 00:00
Bank1,-8204911.799,48,10/10/2016 00:00
Bank1,-13276088.98,48,09/10/2017 00:00
Bank1,-12105769.09,48,09/10/2018 00:00
Bank1,-11494773.86,48,09/10/2019 00:00
Bank1,-14037236.04,48,09/10/2020 00:00
Bank1,-30241179.59,48,09/10/2025 00:00
Bank1,-31031530.14,48,09/10/2030 00:00
Bank1,-30999327.96,48,09/10/2035 00:00
Bank1,-15584859.11,49,09/10/2015 00:00
Bank1,-10594286.99,49,11/04/2016 00:00
Bank1,-11800518.99,49,10/10/2016 00:00
Bank1,-15144586.15,49,09/10/2017 00:00
Bank1,-9700838.395,49,09/10/2018 00:00
Bank1,-5266590.17,49,09/10/2019 00:00
Bank1,-9802874.638,49,09/10/2020 00:00
Bank1,-2655286.577,49,09/10/2025 00:00
Bank1,-7409868.309,49,09/10/2030 00:00
Bank1,-5699391.93,49,09/10/2035 00:00
Bank1,-15584859.11,50,09/10/2015 00:00
Bank1,-10181824.55,50,11/04/2016 00:00
Bank1,-13542962.97,50,10/10/2016 00:00
Bank1,-8733898.363,50,09/10/2017 00:00
Bank1,9732288.047,50,09/10/2018 00:00
Bank1,32188808.43,50,09/10/2019 00:00
Bank1,11089455.14,50,09/10/2020 00:00
Bank1,14439433.07,50,09/10/2025 00:00
Bank1,23249954.84,50,09/10/2030 00:00
Bank1,24552404.97,50,09/10/2035 00:00
Bank1,-15584859.11,51,09/10/2015 00:00
Bank1,-11125941.73,51,11/04/2016 00:00
Bank1,-13434085.73,51,10/10/2016 00:00
Bank1,-13619189.2,51,09/10/2017 00:00
